timestamp,n_seen,event_type,district
2008-02-03 14:00:00,141626,warning,West
2008-02-03 17:00:00,299498,drift,Global
2008-02-03 17:00:00,299562,warning,Global
2008-02-03 18:00:00,41098,drift,Midwest
2008-02-03 19:00:00,41162,warning,Midwest
2008-02-03 21:00:00,301498,drift,Global
2008-02-03 21:00:00,301562,warning,Global
2008-02-04 08:00:00,303498,drift,Global
2008-02-04 08:00:00,303562,warning,Global
2008-02-04 09:00:00,141498,drift,South
2008-02-04 09:00:00,141562,warning,South
2008-02-04 11:00:00,305498,drift,Global
2008-02-04 11:00:00,305594,warning,Global
2008-02-04 12:00:00,41698,drift,Midwest
2008-02-04 13:00:00,13098,drift,Northeast
2008-02-04 13:00:00,145498,drift,West
2008-02-04 13:00:00,145594,warning,West
2008-02-04 14:00:00,41762,warning,Midwest
2008-02-04 15:00:00,13162,warning,Northeast
2008-02-04 15:00:00,307498,drift,Global
2008-02-04 15:00:00,307562,warning,Global
2008-02-04 19:00:00,309498,drift,Global
2008-02-04 19:00:00,309562,warning,Global
2008-02-05 07:00:00,145498,drift,South
2008-02-05 07:00:00,311498,drift,Global
2008-02-05 07:00:00,311562,warning,Global
2008-02-05 08:00:00,145626,warning,South
2008-02-05 09:00:00,42298,drift,Midwest
2008-02-05 09:00:00,42330,warning,Midwest
2008-02-05 11:00:00,313498,drift,Global
2008-02-05 11:00:00,313562,warning,Global
2008-02-05 11:00:00,149498,drift,West
2008-02-05 12:00:00,149562,warning,West
2008-02-05 12:00:00,13498,drift,Northeast
2008-02-05 14:00:00,315498,drift,Global
2008-02-05 15:00:00,315562,warning,Global
2008-02-05 15:00:00,13562,warning,Northeast
2008-02-05 17:00:00,42898,drift,Midwest
2008-02-05 18:00:00,42962,warning,Midwest
2008-02-05 18:00:00,317498,drift,Global
2008-02-05 18:00:00,317562,warning,Global
2008-02-06 07:00:00,319498,drift,Global
2008-02-06 07:00:00,319562,warning,Global
2008-02-06 07:00:00,149498,drift,South
2008-02-06 07:00:00,149562,warning,South
2008-02-06 10:00:00,321498,drift,Global
2008-02-06 10:00:00,321562,warning,Global
2008-02-06 10:00:00,153498,drift,West
2008-02-06 11:00:00,153562,warning,West
2008-02-06 13:00:00,13898,drift,Northeast
2008-02-06 13:00:00,43498,drift,Midwest
2008-02-06 14:00:00,43530,warning,Midwest
2008-02-06 14:00:00,323498,drift,Global
2008-02-06 15:00:00,323562,warning,Global
2008-02-06 17:00:00,13994,warning,Northeast
2008-02-06 19:00:00,325498,drift,Global
2008-02-06 19:00:00,325562,warning,Global
2008-02-07 06:00:00,153498,drift,South
2008-02-07 06:00:00,153562,warning,South
2008-02-07 07:00:00,327498,drift,Global
2008-02-07 07:00:00,327562,warning,Global
2008-02-07 09:00:00,44098,drift,Midwest
2008-02-07 09:00:00,44130,warning,Midwest
2008-02-07 09:00:00,157498,drift,West
2008-02-07 09:00:00,157594,warning,West
2008-02-07 10:00:00,329498,drift,Global
2008-02-07 10:00:00,329562,warning,Global
2008-02-07 12:00:00,14298,drift,Northeast
2008-02-07 13:00:00,331498,drift,Global
2008-02-07 13:00:00,331594,warning,Global
2008-02-07 15:00:00,14362,warning,Northeast
2008-02-07 16:00:00,44698,drift,Midwest
2008-02-07 17:00:00,333498,drift,Global
2008-02-07 17:00:00,44762,warning,Midwest
2008-02-07 17:00:00,333594,warning,Global
2008-02-07 21:00:00,157498,drift,South
2008-02-07 21:00:00,335498,drift,Global
2008-02-07 21:00:00,335562,warning,Global
2008-02-07 21:00:00,157594,warning,South
2008-02-08 07:00:00,45298,drift,Midwest
2008-02-08 08:00:00,161498,drift,West
2008-02-08 08:00:00,337498,drift,Global
2008-02-08 08:00:00,337562,warning,Global
2008-02-08 08:00:00,161562,warning,West
2008-02-08 08:00:00,45362,warning,Midwest
2008-02-08 11:00:00,339498,drift,Global
2008-02-08 11:00:00,339562,warning,Global
2008-02-08 11:00:00,14698,drift,Northeast
2008-02-08 14:00:00,14762,warning,Northeast
2008-02-08 14:00:00,341498,drift,Global
2008-02-08 14:00:00,341530,warning,Global
2008-02-08 15:00:00,45898,drift,Midwest
2008-02-08 16:00:00,45962,warning,Midwest
2008-02-08 18:00:00,343498,drift,Global
2008-02-08 18:00:00,343594,warning,Global
2008-02-08 19:00:00,161498,drift,South
2008-02-08 19:00:00,161594,warning,South
2008-02-09 06:00:00,345498,drift,Global
2008-02-09 06:00:00,345594,warning,Global
2008-02-09 06:00:00,165498,drift,West
2008-02-09 07:00:00,46498,drift,Midwest
2008-02-09 07:00:00,165626,warning,West
2008-02-09 09:00:00,46626,warning,Midwest
2008-02-09 09:00:00,347498,drift,Global
2008-02-09 09:00:00,347594,warning,Global
2008-02-09 13:00:00,15098,drift,Northeast
2008-02-09 13:00:00,349498,drift,Global
2008-02-09 13:00:00,349594,warning,Global
2008-02-09 15:00:00,47098,drift,Midwest
2008-02-09 16:00:00,15162,warning,Northeast
2008-02-09 17:00:00,47194,warning,Midwest
2008-02-09 17:00:00,351498,drift,Global
2008-02-09 18:00:00,351594,warning,Global
2008-02-09 22:00:00,165498,drift,South
2008-02-10 06:00:00,165594,warning,South
2008-02-10 07:00:00,353498,drift,Global
2008-02-10 07:00:00,353562,warning,Global
2008-02-10 08:00:00,169498,drift,West
2008-02-10 08:00:00,169562,warning,West
2008-02-10 10:00:00,47698,drift,Midwest
2008-02-10 10:00:00,355498,drift,Global
2008-02-10 11:00:00,355562,warning,Global
2008-02-10 11:00:00,47762,warning,Midwest
2008-02-10 14:00:00,357498,drift,Global
2008-02-10 14:00:00,357562,warning,Global
2008-02-10 17:00:00,359498,drift,Global
2008-02-10 18:00:00,359562,warning,Global
2008-02-10 18:00:00,48298,drift,Midwest
2008-02-10 19:00:00,48362,warning,Midwest
2008-02-10 20:00:00,15498,drift,Northeast
2008-02-10 21:00:00,169498,drift,South
2008-02-10 22:00:00,169562,warning,South
2008-02-10 22:00:00,15530,warning,Northeast
2008-02-11 06:00:00,361498,drift,Global
2008-02-11 06:00:00,361562,warning,Global
2008-02-11 06:00:00,173498,drift,West
2008-02-11 06:00:00,173594,warning,West
2008-02-11 09:00:00,363498,drift,Global
2008-02-11 09:00:00,363562,warning,Global
2008-02-11 09:00:00,48898,drift,Midwest
2008-02-11 11:00:00,49026,warning,Midwest
2008-02-11 12:00:00,365498,drift,Global
2008-02-11 12:00:00,365562,warning,Global
2008-02-11 15:00:00,367498,drift,Global
2008-02-11 16:00:00,367562,warning,Global
2008-02-11 17:00:00,49498,drift,Midwest
2008-02-11 18:00:00,49562,warning,Midwest
2008-02-11 19:00:00,173498,drift,South
2008-02-11 19:00:00,369498,drift,Global
2008-02-11 19:00:00,369594,warning,Global
2008-02-11 19:00:00,173562,warning,South
2008-02-11 19:00:00,15898,drift,Northeast
2008-02-11 21:00:00,177498,drift,West
2008-02-11 23:00:00,177594,warning,West
2008-02-12 06:00:00,15962,warning,Northeast
2008-02-12 07:00:00,371498,drift,Global
2008-02-12 07:00:00,371562,warning,Global
2008-02-12 09:00:00,50098,drift,Midwest
2008-02-12 10:00:00,50162,warning,Midwest
2008-02-12 10:00:00,373498,drift,Global
2008-02-12 11:00:00,373594,warning,Global
2008-02-12 14:00:00,375498,drift,Global
2008-02-12 15:00:00,375658,warning,Global
2008-02-12 18:00:00,377498,drift,Global
2008-02-12 19:00:00,377562,warning,Global
2008-02-12 19:00:00,50698,drift,Midwest
2008-02-12 19:00:00,177498,drift,South
2008-02-12 19:00:00,177562,warning,South
2008-02-12 20:00:00,50762,warning,Midwest
2008-02-12 20:00:00,181498,drift,West
2008-02-12 20:00:00,181562,warning,West
2008-02-13 06:00:00,16298,drift,Northeast
2008-02-13 07:00:00,379498,drift,Global
2008-02-13 07:00:00,379594,warning,Global
2008-02-13 07:00:00,16330,warning,Northeast
2008-02-13 11:00:00,381498,drift,Global
2008-02-13 11:00:00,381594,warning,Global
2008-02-13 11:00:00,51298,drift,Midwest
2008-02-13 12:00:00,51362,warning,Midwest
2008-02-13 14:00:00,383498,drift,Global
2008-02-13 14:00:00,383562,warning,Global
2008-02-13 18:00:00,181498,drift,South
2008-02-13 18:00:00,51898,drift,Midwest
2008-02-13 18:00:00,385498,drift,Global
2008-02-13 18:00:00,181594,warning,South
2008-02-13 18:00:00,385594,warning,Global
2008-02-13 19:00:00,185498,drift,West
2008-02-13 19:00:00,185530,warning,West
2008-02-13 19:00:00,51994,warning,Midwest
2008-02-14 06:00:00,387498,drift,Global
2008-02-14 06:00:00,387562,warning,Global
2008-02-14 09:00:00,389498,drift,Global
2008-02-14 09:00:00,52498,drift,Midwest
2008-02-14 09:00:00,389626,warning,Global
2008-02-14 09:00:00,16698,drift,Northeast
2008-02-14 10:00:00,52562,warning,Midwest
2008-02-14 11:00:00,16730,warning,Northeast
2008-02-14 12:00:00,391498,drift,Global
2008-02-14 13:00:00,391658,warning,Global
2008-02-14 16:00:00,393498,drift,Global
2008-02-14 16:00:00,393562,warning,Global
2008-02-14 16:00:00,185498,drift,South
2008-02-14 17:00:00,53098,drift,Midwest
2008-02-14 17:00:00,185594,warning,South
2008-02-14 17:00:00,53162,warning,Midwest
2008-02-14 17:00:00,189498,drift,West
2008-02-14 18:00:00,189562,warning,West
2008-02-14 19:00:00,395498,drift,Global
2008-02-14 19:00:00,395562,warning,Global
2008-02-15 07:00:00,397498,drift,Global
2008-02-15 07:00:00,397594,warning,Global
2008-02-15 08:00:00,53698,drift,Midwest
2008-02-15 08:00:00,53762,warning,Midwest
2008-02-15 09:00:00,17098,drift,Northeast
2008-02-15 09:00:00,399498,drift,Global
2008-02-15 10:00:00,399562,warning,Global
2008-02-15 11:00:00,17162,warning,Northeast
2008-02-15 13:00:00,401498,drift,Global
2008-02-15 13:00:00,401626,warning,Global
2008-02-15 15:00:00,189498,drift,South
2008-02-15 15:00:00,189562,warning,South
2008-02-15 15:00:00,54298,drift,Midwest
2008-02-15 16:00:00,193498,drift,West
2008-02-15 16:00:00,54362,warning,Midwest
2008-02-15 16:00:00,193658,warning,West
2008-02-15 16:00:00,403498,drift,Global
2008-02-15 16:00:00,403562,warning,Global
2008-02-15 19:00:00,405498,drift,Global
2008-02-15 20:00:00,405626,warning,Global
2008-02-16 06:00:00,54898,drift,Midwest
2008-02-16 07:00:00,407498,drift,Global
2008-02-16 07:00:00,54962,warning,Midwest
2008-02-16 07:00:00,407594,warning,Global
2008-02-16 09:00:00,17498,drift,Northeast
2008-02-16 11:00:00,409498,drift,Global
2008-02-16 11:00:00,409562,warning,Global
2008-02-16 14:00:00,197498,drift,West
2008-02-16 14:00:00,411498,drift,Global
2008-02-16 15:00:00,197562,warning,West
2008-02-16 15:00:00,411562,warning,Global
2008-02-16 15:00:00,193498,drift,South
2008-02-16 15:00:00,193562,warning,South
2008-02-16 15:00:00,55498,drift,Midwest
2008-02-16 16:00:00,17626,warning,Northeast
2008-02-16 17:00:00,55594,warning,Midwest
2008-02-16 19:00:00,413498,drift,Global
2008-02-16 19:00:00,413594,warning,Global
2008-02-17 07:00:00,415498,drift,Global
2008-02-17 08:00:00,415594,warning,Global
2008-02-17 11:00:00,56098,drift,Midwest
2008-02-17 11:00:00,417498,drift,Global
2008-02-17 11:00:00,417594,warning,Global
2008-02-17 12:00:00,56130,warning,Midwest
2008-02-17 15:00:00,17898,drift,Northeast
2008-02-17 15:00:00,419498,drift,Global
2008-02-17 15:00:00,419562,warning,Global
2008-02-17 15:00:00,201498,drift,West
2008-02-17 15:00:00,201562,warning,West
2008-02-17 17:00:00,197498,drift,South
2008-02-17 17:00:00,197562,warning,South
2008-02-17 18:00:00,421498,drift,Global
2008-02-17 19:00:00,421562,warning,Global
2008-02-17 22:00:00,56698,drift,Midwest
2008-02-18 06:00:00,18058,warning,Northeast
2008-02-18 06:00:00,56794,warning,Midwest
2008-02-18 06:00:00,423498,drift,Global
2008-02-18 06:00:00,423562,warning,Global
2008-02-18 09:00:00,425498,drift,Global
2008-02-18 09:00:00,425562,warning,Global
2008-02-18 13:00:00,427498,drift,Global
2008-02-18 13:00:00,427562,warning,Global
2008-02-18 13:00:00,57298,drift,Midwest
2008-02-18 13:00:00,205498,drift,West
2008-02-18 13:00:00,57362,warning,Midwest
2008-02-18 13:00:00,205562,warning,West
2008-02-18 16:00:00,201498,drift,South
2008-02-18 16:00:00,201562,warning,South
2008-02-18 16:00:00,18298,drift,Northeast
2008-02-18 16:00:00,429498,drift,Global
2008-02-18 16:00:00,429562,warning,Global
2008-02-18 17:00:00,18330,warning,Northeast
2008-02-18 19:00:00,431498,drift,Global
2008-02-18 20:00:00,431626,warning,Global
2008-02-18 21:00:00,57898,drift,Midwest
2008-02-18 22:00:00,57962,warning,Midwest
2008-02-19 07:00:00,433498,drift,Global
2008-02-19 07:00:00,433626,warning,Global
2008-02-19 10:00:00,435498,drift,Global
2008-02-19 10:00:00,435594,warning,Global
2008-02-19 11:00:00,209498,drift,West
2008-02-19 12:00:00,209562,warning,West
2008-02-19 12:00:00,58498,drift,Midwest
2008-02-19 13:00:00,58562,warning,Midwest
2008-02-19 13:00:00,437498,drift,Global
2008-02-19 14:00:00,437626,warning,Global
2008-02-19 14:00:00,205498,drift,South
2008-02-19 15:00:00,205594,warning,South
2008-02-19 15:00:00,18698,drift,Northeast
2008-02-19 16:00:00,18730,warning,Northeast
2008-02-19 17:00:00,439498,drift,Global
2008-02-19 17:00:00,439626,warning,Global
2008-02-19 19:00:00,59098,drift,Midwest
2008-02-19 21:00:00,59226,warning,Midwest
2008-02-19 21:00:00,441498,drift,Global
2008-02-19 21:00:00,441562,warning,Global
2008-02-20 08:00:00,443498,drift,Global
2008-02-20 08:00:00,443594,warning,Global
2008-02-20 10:00:00,59698,drift,Midwest
2008-02-20 10:00:00,213498,drift,West
2008-02-20 10:00:00,213594,warning,West
2008-02-20 11:00:00,445498,drift,Global
2008-02-20 11:00:00,59762,warning,Midwest
2008-02-20 11:00:00,445626,warning,Global
2008-02-20 13:00:00,209498,drift,South
2008-02-20 13:00:00,209562,warning,South
2008-02-20 14:00:00,447498,drift,Global
2008-02-20 14:00:00,447626,warning,Global
2008-02-20 15:00:00,19098,drift,Northeast
2008-02-20 17:00:00,60298,drift,Midwest
2008-02-20 17:00:00,449498,drift,Global
2008-02-20 18:00:00,449594,warning,Global
2008-02-20 18:00:00,60362,warning,Midwest
2008-02-20 22:00:00,19258,warning,Northeast
2008-02-20 22:00:00,451498,drift,Global
2008-02-20 23:00:00,451562,warning,Global
2008-02-21 08:00:00,453498,drift,Global
2008-02-21 08:00:00,453562,warning,Global
2008-02-21 08:00:00,217498,drift,West
2008-02-21 08:00:00,60898,drift,Midwest
2008-02-21 09:00:00,217594,warning,West
2008-02-21 10:00:00,60994,warning,Midwest
2008-02-21 11:00:00,213498,drift,South
2008-02-21 11:00:00,213530,warning,South
2008-02-21 11:00:00,455498,drift,Global
2008-02-21 11:00:00,455594,warning,Global
2008-02-21 14:00:00,19498,drift,Northeast
2008-02-21 15:00:00,457498,drift,Global
2008-02-21 15:00:00,457594,warning,Global
2008-02-21 16:00:00,61498,drift,Midwest
2008-02-21 17:00:00,19594,warning,Northeast
2008-02-21 17:00:00,61562,warning,Midwest
2008-02-21 18:00:00,459498,drift,Global
2008-02-21 18:00:00,459594,warning,Global
2008-02-22 06:00:00,461498,drift,Global
2008-02-22 06:00:00,461562,warning,Global
2008-02-22 07:00:00,221498,drift,West
2008-02-22 07:00:00,221562,warning,West
2008-02-22 08:00:00,62098,drift,Midwest
2008-02-22 09:00:00,62194,warning,Midwest
2008-02-22 10:00:00,463498,drift,Global
2008-02-22 10:00:00,463562,warning,Global
2008-02-22 10:00:00,217498,drift,South
2008-02-22 11:00:00,217626,warning,South
2008-02-22 14:00:00,465498,drift,Global
2008-02-22 14:00:00,465530,warning,Global
2008-02-22 15:00:00,62698,drift,Midwest
2008-02-22 16:00:00,62794,warning,Midwest
2008-02-22 18:00:00,467498,drift,Global
2008-02-22 18:00:00,467562,warning,Global
2008-02-22 23:00:00,225498,drift,West
2008-02-23 06:00:00,469498,drift,Global
2008-02-23 06:00:00,225626,warning,West
2008-02-23 06:00:00,469626,warning,Global
2008-02-23 06:00:00,63298,drift,Midwest
2008-02-23 07:00:00,19898,drift,Northeast
2008-02-23 07:00:00,63362,warning,Midwest
2008-02-23 09:00:00,471498,drift,Global
2008-02-23 09:00:00,471594,warning,Global
2008-02-23 10:00:00,221498,drift,South
2008-02-23 10:00:00,221562,warning,South
2008-02-23 13:00:00,473498,drift,Global
2008-02-23 13:00:00,473562,warning,Global
2008-02-23 13:00:00,19994,warning,Northeast
2008-02-23 15:00:00,63898,drift,Midwest
2008-02-23 16:00:00,63962,warning,Midwest
2008-02-23 17:00:00,475498,drift,Global
2008-02-23 17:00:00,475562,warning,Global
2008-02-24 06:00:00,477498,drift,Global
2008-02-24 06:00:00,477594,warning,Global
2008-02-24 06:00:00,229498,drift,West
2008-02-24 07:00:00,229594,warning,West
2008-02-24 09:00:00,479498,drift,Global
2008-02-24 09:00:00,479594,warning,Global
2008-02-24 10:00:00,64498,drift,Midwest
2008-02-24 11:00:00,64594,warning,Midwest
2008-02-24 11:00:00,225498,drift,South
2008-02-24 11:00:00,225562,warning,South
2008-02-24 12:00:00,481498,drift,Global
2008-02-24 13:00:00,481562,warning,Global
2008-02-24 14:00:00,20298,drift,Northeast
2008-02-24 15:00:00,20330,warning,Northeast
2008-02-24 16:00:00,483498,drift,Global
2008-02-24 16:00:00,483562,warning,Global
2008-02-24 17:00:00,65098,drift,Midwest
2008-02-24 19:00:00,65226,warning,Midwest
2008-02-24 19:00:00,485498,drift,Global
2008-02-24 19:00:00,485562,warning,Global
2008-02-25 01:00:00,233498,drift,West
2008-02-25 06:00:00,233562,warning,West
2008-02-25 07:00:00,487498,drift,Global
2008-02-25 07:00:00,487562,warning,Global
2008-02-25 08:00:00,65698,drift,Midwest
2008-02-25 09:00:00,65730,warning,Midwest
2008-02-25 10:00:00,229498,drift,South
2008-02-25 10:00:00,489498,drift,Global
2008-02-25 10:00:00,489562,warning,Global
2008-02-25 10:00:00,229562,warning,South
2008-02-25 13:00:00,491498,drift,Global
2008-02-25 13:00:00,491562,warning,Global
2008-02-25 13:00:00,20698,drift,Northeast
2008-02-25 16:00:00,20762,warning,Northeast
2008-02-25 16:00:00,493498,drift,Global
2008-02-25 17:00:00,493562,warning,Global
2008-02-25 17:00:00,66298,drift,Midwest
2008-02-25 17:00:00,66330,warning,Midwest
2008-02-25 20:00:00,237498,drift,West
2008-02-25 20:00:00,495498,drift,Global
2008-02-25 20:00:00,495530,warning,Global
2008-02-25 21:00:00,237626,warning,West
2008-02-26 07:00:00,497498,drift,Global
2008-02-26 07:00:00,497594,warning,Global
2008-02-26 08:00:00,233498,drift,South
2008-02-26 08:00:00,233562,warning,South
2008-02-26 10:00:00,66898,drift,Midwest
2008-02-26 11:00:00,66962,warning,Midwest
2008-02-26 11:00:00,499498,drift,Global
2008-02-26 11:00:00,499594,warning,Global
2008-02-26 13:00:00,21098,drift,Northeast
2008-02-26 14:00:00,21130,warning,Northeast
2008-02-26 14:00:00,501498,drift,Global
2008-02-26 14:00:00,501562,warning,Global
2008-02-26 18:00:00,503498,drift,Global
2008-02-26 18:00:00,503594,warning,Global
2008-02-26 18:00:00,241498,drift,West
2008-02-26 18:00:00,67498,drift,Midwest
2008-02-26 19:00:00,241594,warning,West
2008-02-26 19:00:00,67562,warning,Midwest
2008-02-27 06:00:00,505498,drift,Global
2008-02-27 06:00:00,505530,warning,Global
2008-02-27 07:00:00,237498,drift,South
2008-02-27 07:00:00,237562,warning,South
2008-02-27 09:00:00,507498,drift,Global
2008-02-27 09:00:00,507562,warning,Global
2008-02-27 10:00:00,68098,drift,Midwest
2008-02-27 10:00:00,68130,warning,Midwest
2008-02-27 12:00:00,509498,drift,Global
2008-02-27 12:00:00,509562,warning,Global
2008-02-27 13:00:00,21498,drift,Northeast
2008-02-27 15:00:00,511498,drift,Global
2008-02-27 15:00:00,511594,warning,Global
2008-02-27 16:00:00,21594,warning,Northeast
2008-02-27 17:00:00,68698,drift,Midwest
2008-02-27 17:00:00,245498,drift,West
2008-02-27 17:00:00,245562,warning,West
2008-02-27 18:00:00,68762,warning,Midwest
2008-02-27 19:00:00,513498,drift,Global
2008-02-27 19:00:00,513594,warning,Global
2008-02-27 22:00:00,241498,drift,South
2008-02-28 06:00:00,241594,warning,South
2008-02-28 06:00:00,515498,drift,Global
2008-02-28 06:00:00,515562,warning,Global
2008-02-28 08:00:00,69298,drift,Midwest
2008-02-28 09:00:00,69362,warning,Midwest
2008-02-28 09:00:00,517498,drift,Global
2008-02-28 09:00:00,517594,warning,Global
2008-02-28 12:00:00,21898,drift,Northeast
2008-02-28 12:00:00,519498,drift,Global
2008-02-28 13:00:00,519594,warning,Global
2008-02-28 16:00:00,69898,drift,Midwest
2008-02-28 16:00:00,521498,drift,Global
2008-02-28 16:00:00,521562,warning,Global
2008-02-28 16:00:00,249498,drift,West
2008-02-28 16:00:00,249594,warning,West
2008-02-28 16:00:00,69962,warning,Midwest
2008-02-28 17:00:00,22026,warning,Northeast
2008-02-28 19:00:00,245498,drift,South
2008-02-28 19:00:00,523498,drift,Global
2008-02-28 19:00:00,245594,warning,South
2008-02-28 19:00:00,523594,warning,Global
2008-02-29 07:00:00,525498,drift,Global
2008-02-29 07:00:00,525562,warning,Global
2008-02-29 07:00:00,70498,drift,Midwest
2008-02-29 08:00:00,70594,warning,Midwest
2008-02-29 10:00:00,527498,drift,Global
2008-02-29 10:00:00,527594,warning,Global
2008-02-29 11:00:00,22298,drift,Northeast
2008-02-29 13:00:00,22362,warning,Northeast
2008-02-29 13:00:00,529498,drift,Global
2008-02-29 13:00:00,529562,warning,Global
2008-02-29 15:00:00,71098,drift,Midwest
2008-02-29 15:00:00,253498,drift,West
2008-02-29 15:00:00,253594,warning,West
2008-02-29 15:00:00,71162,warning,Midwest
2008-02-29 17:00:00,531498,drift,Global
2008-02-29 17:00:00,531594,warning,Global
2008-02-29 17:00:00,249498,drift,South
2008-02-29 18:00:00,249594,warning,South
2008-02-29 20:00:00,533498,drift,Global
2008-02-29 20:00:00,533562,warning,Global
2008-03-01 07:00:00,71698,drift,Midwest
2008-03-01 08:00:00,71762,warning,Midwest
2008-03-01 08:00:00,535498,drift,Global
2008-03-01 08:00:00,535562,warning,Global
2008-03-01 11:00:00,537498,drift,Global
2008-03-01 11:00:00,537658,warning,Global
2008-03-01 13:00:00,22698,drift,Northeast
2008-03-01 14:00:00,257498,drift,West
2008-03-01 14:00:00,22730,warning,Northeast
2008-03-01 15:00:00,257626,warning,West
2008-03-01 15:00:00,539498,drift,Global
2008-03-01 15:00:00,539562,warning,Global
2008-03-01 15:00:00,72298,drift,Midwest
2008-03-01 17:00:00,72426,warning,Midwest
2008-03-01 18:00:00,253498,drift,South
2008-03-01 18:00:00,253562,warning,South
2008-03-01 19:00:00,541498,drift,Global
2008-03-01 19:00:00,541530,warning,Global
2008-03-02 08:00:00,543498,drift,Global
2008-03-02 08:00:00,543594,warning,Global
2008-03-02 10:00:00,72898,drift,Midwest
2008-03-02 11:00:00,545498,drift,Global
2008-03-02 11:00:00,545562,warning,Global
2008-03-02 11:00:00,72994,warning,Midwest
2008-02-07 00:00:00,14531,centroid,Northeast
2008-02-10 00:00:00,169613,centroid,South
2008-02-15 00:00:00,54810,centroid,Midwest
2008-02-17 00:00:00,18050,centroid,Northeast
2008-02-21 00:00:00,61888,centroid,Midwest
2008-02-24 00:00:00,228226,centroid,South
2008-02-26 00:00:00,21295,centroid,Northeast
