,ts,actual,MEAN,ARF,HTR,SRP
2061,2061,21.98738185252792,37.720096752954184,17.92707968015609,26.030529137026512,23.6267701556798
2062,2062,7.943142260056034,37.71246692031576,12.257358774565677,14.28264048663664,14.579026391535146
2063,2063,42.8721346386089,37.698036806568666,46.678998828600925,49.58146760005767,61.97702022263973
2064,2064,21.91944511810318,37.70054363691365,26.70996001952672,26.022827904103657,26.13481478895713
2065,2065,52.22630555073844,37.69290145845418,36.66657224547127,49.57592727556432,47.28401850622734
2066,2066,12.983302177269929,37.69993601997029,18.902414086726772,26.01502679614548,22.44857681262708
2067,2067,33.501935991287354,37.68797828710009,28.61324045600768,49.578114056319414,32.82502011230035
2068,2068,43.273397617392654,37.685954088697855,45.226798166688305,49.564860818013535,58.42192486092671
2069,2069,20.02069675909734,37.68865464139418,35.01035835696656,49.55967839363082,37.75193908231873
2070,2070,62.126745067573104,37.68011939604041,44.62918500089007,49.53536647459005,63.10470682333498
2071,2071,46.76253508669262,37.691923657591126,45.62505577801218,49.545721226722435,59.06373158802967
2072,2072,44.05223649109173,37.6963013658098,33.49589909770347,49.543434303024796,39.89678083664802
2073,2073,39.60973710612125,37.69936742231018,45.81204195876532,49.538925930437,50.860465142935794
2074,2074,22.351636440090594,37.700288526304305,28.66528593867263,25.990298665938887,29.132450606107277
2075,2075,60.96812727869964,37.69289158553987,52.28028272055936,49.53078057455159,61.13108417710207
2076,2076,22.575401195138525,37.704103163426744,29.55530887443676,25.983407260208114,29.570050289240953
2077,2077,35.4977356878993,37.69681924336498,44.486088212333684,49.540155448899256,45.43727508919863
2078,2078,19.69951244030261,37.695760974089005,25.933038872785318,25.976964904697585,23.829185498417957
2079,2079,2.4003559891214987,37.68710476988805,16.237406464538957,6.354794075885124,6.5866673488489695
2080,2080,27.720805623576968,37.670139986820374,17.722533683716463,25.965120654764764,21.82791047365858
2081,2081,21.24757416219384,37.66535895156653,24.119023287289032,25.968427029470625,24.850213984254413
2082,2082,37.05948738637982,37.65747336809421,49.10837719118071,49.52865469561424,62.170354209053166
2083,2083,27.53908880051827,37.657186288890315,36.01667585957284,49.51845079437919,35.5325193400027
2084,2084,11.448665898225258,37.65233115573851,16.86681781835348,6.2998713246800735,10.993046200136185
2085,2085,27.27836662869605,37.63976345057903,37.53030973857778,49.500479116542834,41.6534811666129
2086,2086,9.520819091765317,37.63479633800862,14.943483581341704,14.257973178362006,17.579682371918448
2087,2087,27.288140315755733,37.62132533789063,44.12695322582927,49.48232379588283,48.05535379536601
2088,2088,26.60127595785879,37.616376494489224,36.21417380691527,49.46420609508272,35.6384157614519
2089,2089,72.36681270841814,37.61110358853583,40.396114723419956,49.445557701822345,54.108437193299686
2090,2090,27.6326728922474,37.62773311443051,42.55817365251583,49.46423843124907,36.1059403648923
2091,2091,47.98063772382522,37.62295307606505,35.12153102198232,49.44646028341601,37.68539423513614
2092,2092,2.5752842144514845,37.62790416815289,9.50979135646764,6.370402757194391,6.4178586566844364
2093,2093,23.2614064309908,37.61115661920224,33.37939940801972,49.44526758808681,33.081740585686966
2094,2094,34.11537097153739,37.60430382541608,40.67546441177508,49.423979896089165,40.994055960382305
2095,2095,24.39193318187372,37.60263846367199,29.491465884522796,49.41154398307166,34.050126321741516
2096,2096,81.56755476360723,37.596335646266546,51.88229075595741,49.391235857421336,51.31036385657549
2097,2097,71.30418585487638,37.61730427722379,49.386991957985884,49.417331817604776,62.755380711150764
2098,2098,36.82909871041042,37.6333609414648,39.09710656410969,49.43506832816983,40.84461863279703
2099,2099,14.780982581506166,37.63297777699074,19.187555552046696,25.95955324588552,22.233892699335218
2100,2100,18.227239654025546,37.6220958745167,25.443559194562525,25.938580317809762,24.896885443475103
2101,2101,22.595059604034997,37.61286462453075,23.21160817804641,25.924139604956235,20.80253062353411
2102,2102,17.495244939801438,37.60572009312233,27.65969041916,49.42486106532144,32.021888956647665
2103,2103,60.2164255327878,37.59615733746217,40.21659985643164,49.399028042566165,51.332450548355844
2104,2104,18.29716176163252,37.60690841550177,22.884353032905377,25.917917025515262,25.06209216798084
2105,2105,26.54094829699535,37.597735139181644,19.97014671671459,25.903699198530408,24.652776767911206
2106,2106,20.078852023933383,37.592485002979274,35.32125695197048,49.40777290715001,35.4993825317131
2107,2107,14.934583318017378,37.584172884811714,17.90084832342584,25.904885882140213,20.46460840861921
2108,2108,26.13151916356053,37.57342829773069,27.44825577384911,25.884494985180876,27.638572119010167
2109,2109,27.01885206406006,37.56800302075859,32.84563907046327,25.884953286068406,27.323592138969275
2110,2110,9.479086189745622,37.56300342314878,14.940224082255085,14.239612116010855,17.39150529535873
2111,2111,7.566018344374949,37.54969981479567,11.301889867795982,6.319117371481649,10.271727952907524
2112,2112,14.884843847304705,37.53550299591763,20.539454562511025,25.887053098620243,22.939767732473634
2113,2113,29.12157363046732,37.524783327603096,34.780860105127516,49.38408234100848,33.11034169012033
2114,2114,18.11355462131504,37.52080829936415,27.05281881648304,25.866716297786017,25.58625368452483
2115,2115,18.932760953360702,37.511632292896984,23.166551447789473,25.852411571445664,20.519999175530792
2116,2116,14.1867227128723,37.50285210795391,20.168814802240405,25.83966820014164,22.976591958101793
2117,2117,15.380167318027317,37.49183834820187,27.21963747726276,49.36772841953105,31.86628269062853
2118,2118,25.30822498960788,37.48139846575136,30.36799531453478,25.818247344466513,33.59482543464669
2119,2119,21.63165379705136,37.475653692992445,23.78255267380173,25.81731152363191,22.480254883089998
2120,2120,19.304358897069324,37.46818010813587,39.74452063123253,49.340319096062096,42.44696135387803
2121,2121,39.32275273533927,37.45961630747058,40.68076109024797,49.31611606608708,39.086673442106274
2122,2122,44.49823714439471,37.460494317097286,54.04003260908893,49.30806987983044,57.7163833084948
2123,2123,27.227129199962487,37.46380931607388,32.81996725938477,49.3042003442428,38.64402664315958
2124,2124,27.583367740250377,37.458989786829,37.243247950968666,49.28645350248695,46.56274950138828
2125,2125,27.961536589400517,37.45434243527767,40.7640599024887,49.26902130508756,39.192011369705085
2126,2126,65.44118640553069,37.44987733375091,41.851878808063645,49.25192059504287,58.31989623241526
2127,2127,33.29943825973523,37.463037328613055,33.24452543620111,49.26490316586122,35.782573105546355
2128,2128,34.72876400869667,37.46108075010324,48.40221533596835,49.25211032539157,64.50142906733599
2129,2129,27.810749443288543,37.459797369764395,36.03298838892856,49.24048234595467,42.214373140469085
2130,2130,21.621407892861807,37.45526730031535,34.83136868936386,49.22333855963254,42.45869032115694
2131,2131,21.75958754101497,37.44783705188388,27.995230526915908,25.80964548383964,30.106735836654725
2132,2132,30.390042067879964,37.440478585884414,31.495362112580878,49.201274666213855,37.04691810426448
2133,2133,12.711472908829332,37.43717317729651,26.46219712434761,25.802241355973415,28.444845775910302
2134,2134,35.5913008817756,37.425586626092915,37.64682134747182,25.778353092383735,34.25035087266392
2135,2135,31.526179932419687,37.42472747586139,28.674534316586673,49.186249720049055,33.84451081827695
2136,2136,8.03851462872178,37.42196598356577,13.974399904230824,14.221231707029137,15.711668513678804
2137,2137,47.12031158193115,37.40821612331549,40.22421838895198,49.17215549037018,54.71551383631828
2138,2138,42.09059695635756,37.412758731107175,46.77999314899837,49.170519251208745,49.36242746226753
2139,2139,41.72389089493743,37.414945658748714,45.08813035742817,49.16487787886225,47.40986192651496
2140,2140,21.81925243540167,37.416959184560014,39.84225553997595,49.15895352616804,40.9770254256842
2141,2141,20.37810667147245,37.40967394086587,26.313371147196033,25.796227314222335,25.739962162345687
2142,2142,14.455882874216703,37.401722695642064,26.844884576010855,49.137203565077535,32.72189798931065
2143,2143,7.955356969475628,37.391015350881716,16.534956506998668,14.197452025958723,18.76683054239827
2144,2144,17.8831031014628,37.377286032606804,32.21804700965975,49.10963494767621,35.10813303571491
2145,2145,24.40194692983117,37.368197835436106,21.106190685255235,25.786376185780973,23.82421415636824
2146,2146,17.765196712759014,37.36215578002809,34.2986868882582,49.084832301253485,36.84670435508896
2147,2147,13.553928662644315,37.35302817915838,23.13112300495515,25.78386360999885,25.348725733869543
2148,2148,30.92245170575928,37.34194852388998,44.57733076904232,49.05997544761182,60.432769669599296
2149,2149,19.019002433409504,37.33896132202022,31.347376951353375,49.04559200293152,36.89420393398436
2150,2150,37.56952509947167,37.33044041090923,37.01251709703711,25.761707930746397,34.842494194120434
2151,2151,35.4910447542598,37.33055156139206,36.14507093759292,49.021799142733805,47.70666907157275
2152,2152,48.42018041854179,37.32969677198354,40.46690268684472,49.0110859563613,57.17847942933719
2153,2153,49.32807244227357,37.33484794878176,41.38231925933316,49.0106184678029,37.276979121106436
2154,2154,9.512556558111232,37.34041583387623,17.940721168396554,25.783060222190745,20.900040040137903
2155,2155,31.521375495899782,37.32750267411949,38.27863700346388,49.010869419561374,37.34271997417594
2156,2156,33.88314102181206,37.324809665224215,46.68500656503235,48.99705465342894,43.92708175240478
2157,2157,12.2358566678053,37.323214084026525,15.637786451229921,14.173535952945379,17.60746526855914
2158,2158,10.765807404148385,37.31158880255469,23.207343118896333,25.753691082002877,24.869539509529105
2159,2159,6.996471129854406,37.29929339662676,11.51709008452396,6.335742717786894,6.765323144960284
2160,2160,8.052179403449767,37.285264312243996,11.964606533388766,14.166140230483013,13.582325394001415
2161,2161,6.088387410292352,37.27173673940327,12.783067250921752,14.14289323114068,13.256756698634366
2162,2162,39.39833416626983,37.257313358585,36.44986418608587,48.985125755535,35.05762244663748
2163,2163,5.152669635353924,37.25830319714611,10.649470860203888,14.112383739395042,11.608866916937238
2164,2164,41.31012723568567,37.24346695243179,48.186154134794194,48.97756519434473,63.147423074258704
2165,2165,45.92807778616079,37.24534531745869,44.74095885562218,48.97152308405422,46.84265523788944
2166,2166,11.02286939485583,37.249353965874526,13.530238885183348,14.078573497493,16.69718457348421
2167,2167,22.80968529269652,37.237251296483194,40.7856482301391,48.96912667043383,35.568744076644414
2168,2168,31.42093325022632,37.23059651511613,29.632042337576813,48.94854489122239,37.39141524883409
2169,2169,11.964740137398053,37.22791801660765,23.67658308864075,25.726685886186925,26.165785384363893
2170,2170,43.31909244102815,37.2162759991518,44.55476175366245,48.934765322322235,42.78772297929689
2171,2171,41.03937488285866,37.21908706153866,33.8509494257017,48.930353953208886,40.71936132848418
2172,2172,12.264053064106664,37.22084594175105,23.881709841089297,25.701934185199896,24.654896732868487
2173,2173,21.103098402198547,37.20936099334901,36.23036455376747,48.92416009208616,42.25466551105206
2174,2174,18.29976777250246,37.20195240890046,27.8482760678573,48.90233965154507,31.571279942913907
2175,2175,30.620472679865003,37.19326174929752,30.252355814149666,48.87835644474331,30.048865715838502
2176,2176,37.56716162165261,37.190241166085464,45.13986839291321,48.86405896332994,43.931556594679215
2177,2177,4.377712751967992,37.1904143036397,11.015288545620708,6.344436512682519,9.05481776316584
2178,2178,33.60702447443364,37.17534878410266,44.616439101895935,48.855219450543025,46.76084428311372
2179,2179,49.40385221810351,37.17371118689767,46.90938347420415,48.84329748418172,55.4439498036736
2180,2180,29.265584980040323,37.179321343334,37.86625836819587,48.84373541756759,52.28815334813547
2181,2181,9.704254225932942,37.1756928534838,14.274686775215716,14.06708588808459,16.251904326522844
2182,2182,25.00328429420127,37.16310282661508,26.35450924392157,48.82845192776468,30.211724885588964
2183,2183,19.75861425646093,37.15753259366391,18.187197670437847,14.050745694593385,17.77766144739837
2184,2184,52.94307656900408,37.149566055963724,52.668631171373946,48.809867553635534,65.85899345832853
2185,2185,32.7934236992912,37.15679420722827,33.26836364913626,48.81308907274338,40.5577155853786
2186,2186,16.479052571725454,37.15479815484587,20.983008848342394,25.677808725377467,22.6087290942549
2187,2187,10.8770077399964,37.145344224538086,18.285119993002375,25.661323499295655,22.92189437499686
2188,2188,25.282683933357745,37.13333858629104,20.911949358838356,25.634875707239665,23.67605645683549
2189,2189,8.032487579146139,37.12792485643588,13.998723194958643,14.072043711615278,17.410824617476674
2190,2190,31.69561553287695,37.11463926863804,41.58924056082452,48.80061269784194,58.26083467138967
2191,2191,34.64431928094165,37.11216595794166,45.563988609800646,48.787301416001505,61.26620433730473
2192,2192,27.369773163116424,37.111040115479526,41.43902076388066,48.7763037627083,55.587904460142184
2193,2193,10.021594767329615,37.106598133285104,14.250987947565154,14.049591830081935,14.443225862308886
2194,2194,15.145859385946483,37.094253099845744,26.487400940559915,25.634246793357732,26.27777304470686
2195,2195,31.751950347182053,37.084253831638954,43.83870810583014,48.75967087179953,60.11071713018375
2196,2196,29.400167591871632,37.08182564243838,31.780141485117518,48.74646611983942,32.73357432670623
2197,2197,16.40055329109214,37.0783292118282,19.620777565764065,25.615550915626162,24.292423153094536
2198,2198,37.13249989322789,37.068921670462984,36.21294002499987,48.73145735449577,47.409044575099195
2199,2199,11.325647513000382,37.06895058279712,18.51258735802538,25.599154122699947,22.292619874961844
2200,2200,31.032171712081933,37.05724908140176,31.263870493530447,48.72246591460331,39.185397962129684
2201,2201,17.793123797280302,37.05451165415536,19.470135460833745,14.034673322442112,18.715975975992965
2202,2202,57.59558136308839,37.04576442987885,40.91937005695823,48.70876313055798,43.87936815374058
2203,2203,2.704213998143155,37.0550925356134,8.95671920965777,6.318894645660252,5.286152532300874
2204,2204,20.76938353664424,37.03950683754739,24.731265649791773,25.57380153547135,27.550126842670416
2205,2205,15.927201924459755,37.03212809682136,17.462255986806397,25.565283063842223,20.147839686958783
2206,2206,18.14319670965171,37.02256104053289,26.486863049938663,25.548224513153052,25.97972247511507
2207,2207,24.115435193326828,37.01400672955379,38.467653070799045,48.715641472843224,49.341747158827566
2208,2208,105.34855335749069,37.00816498519862,47.30065981783825,48.69661579126587,62.806540472366315
2209,2209,16.318144109891765,37.03910223661206,25.232450242296675,25.535141425161,28.396334258161428
2210,2210,17.309084379597962,37.0297262374597,25.443872100331514,48.74039626851952,31.54420802985604
2211,2211,16.215801480996635,37.02080690599979,17.55462628044568,25.518885697973577,20.867548989421092
2212,2212,15.407823467017437,37.01140138817655,12.83458407008509,14.048542143382473,15.094288864953636
2213,2213,16.737548928405808,37.0016392653021,29.249433108439337,48.71612498520761,32.876916264840894
2214,2214,6.59959893155054,36.992486559639545,12.544117502745912,6.272552586076699,6.724111547493464
2215,2215,10.899426958423431,36.97876516567653,15.191834154558556,25.50250702857749,19.480465816549795
2216,2216,19.09102458942425,36.96699651125087,31.06200287626139,48.691450158003285,37.62667981602739
2217,2217,42.66738726782558,36.95893337551707,36.421591197726386,48.66862793320099,44.54626129738151
2218,2218,42.2702742669517,36.96150706978772,47.42497968974357,48.66400448122458,61.40666258148669
2219,2219,51.55394150474379,36.963899484027095,42.881485567864885,48.659082441028836,52.21664002600094
2220,2220,8.114700504449932,36.97047157502742,8.415971759001662,6.276692413234596,10.056916855981676
2221,2221,20.366817500388294,36.95747933231216,21.495325633970943,25.476842564482315,24.10941236642998
2222,2222,24.697904856030107,36.950012787833344,31.19227493181902,48.66130925569323,37.381438958332076
2223,2223,21.907118637679226,36.94450126829587,31.198222811865314,48.64289003632378,37.79586301708172
2224,2224,34.945079358683955,36.93773985524254,51.760773811442675,48.62235564968887,52.731870178488094
2225,2225,21.315353359659703,36.936844277491275,25.054025080955444,48.61185889121534,31.821949809587494
2226,2226,20.92746346421222,36.92982653673753,25.50231414607455,25.467877608229518,24.83476697257066
2227,2227,36.013710642197324,36.922640922425664,38.64869039773208,48.59092598820035,49.674438778915466
2228,2228,22.52186046757281,36.92223296449019,35.109671279331124,48.581288275291534,38.00379745541585
2229,2229,18.167944690180523,36.91577250127937,32.198918161495754,48.56133465522437,37.07703278189127
2230,2230,41.68909649659412,36.907365403606235,46.220221803812144,48.53808034002541,53.76999092971978
2231,2231,22.05277174897685,36.9095087165121,32.68935474695317,48.532844113845414,32.43939834049773
2232,2232,43.45893864767808,36.902852472351015,36.36440316877936,48.51261487598073,52.88803771295466
2233,2233,20.31884184302563,36.905788471533874,30.07278842058708,48.508757107867524,35.90653122698181
2234,2234,22.231264318277567,36.89836369685683,36.016114103637335,25.4599259197111,31.225589434902396
2235,2235,17.766128235877193,36.89180123628476,28.32727027666061,48.48725450278374,33.116239085347146
2236,2236,40.3509405725823,36.8832477152649,32.73981941986279,48.46383901020226,38.38655435514204
2237,2237,17.960372527166417,36.88479786853147,30.418283787498183,48.457660108117246,31.998246676057747
2238,2238,13.54540818529925,36.876341914402175,20.908683303167734,25.45428140642188,23.018318941133984
2239,2239,62.34192760341421,36.86592166709128,54.06951291158856,48.43445060463098,62.447190568244004
2240,2240,41.05367398376406,36.87729488402714,44.269400691020394,48.44502663276694,53.33259155702101
2241,2241,32.139126458408,36.87915850700783,50.01353863487748,48.439410103398394,49.127307658655035
2242,2242,46.2720493677524,36.87704430894868,53.5156329456163,48.42703327451078,62.67124669373068
2243,2243,16.496155906487534,36.88123289791828,27.11336439835084,25.43349803256303,27.559903539047806
2244,2244,3.621219420206787,36.872148639009446,8.397906119979513,6.299667514374788,8.13836566076968
2245,2245,12.0250668563587,36.857337534680354,15.621063774733294,25.41792775011342,19.680622685033324
2246,2246,31.88797451123356,36.84628131443177,41.6513278324844,48.42539823361035,52.14389385973709
2247,2247,26.31294411869713,36.84407468034045,36.03921140458051,48.41286038393456,50.44503983337904
2248,2248,15.2383843478316,36.8393900137205,28.07752167348408,48.396118023127556,28.53033453637096
2249,2249,9.285696695005225,36.829785297995336,12.663183022547784,14.053539501189954,15.504519634147687
2250,2250,35.052326301759884,36.81754348083845,31.25115680514912,25.394635818124282,30.63291415889732
2251,2251,8.644042769176284,36.81675928839994,16.68084896262138,14.036074875526275,13.824440417780473
2252,2252,25.22894327356951,36.80424920113563,30.368754888205125,48.371017543433915,34.908650724785964
2253,2253,29.993173180274106,36.79911147103019,46.35026058528595,48.35351219224642,54.24517989832258
2254,2254,4.270915099585503,36.796091977556024,9.823279545026722,6.26660025395296,8.473419928794822
2255,2255,13.363872834189268,36.78166839579196,24.186526620711824,25.411402641880596,26.840084059311888
2256,2256,51.28756315044604,36.77128816726288,44.34496751131344,48.33963438498113,59.647133337531166
2257,2257,52.18770121948633,36.77771983539898,45.03034417383804,48.34186091728133,59.36004276931128
2258,2258,30.859056702475566,36.78454445071523,40.87271538302287,48.344763438264124,48.59444058595816
2259,2259,9.821593130188658,36.781921392836416,13.305227314183895,14.016395926233027,15.488368364759703
2260,2260,28.33401484659057,36.76999204404763,43.173162640569856,48.33157663077107,53.159795453532944
2261,2261,9.090410625395611,36.766260961695814,12.852547813265037,14.001142097883776,14.593518988465043
2262,2262,29.249877508532816,36.754025837762875,45.25933454875199,48.31650687810778,42.44160926541414
2263,2263,19.17189910884384,36.75070981994174,27.0750118404616,48.302149476474064,30.664678221810068
2264,2264,35.95085703525681,36.742945327578184,42.813488960190696,48.28023055219443,55.450729300161555
2265,2265,33.00940438376201,36.742595619722856,43.977581927126046,48.2709603465426,51.568418076780574
2266,2266,50.60854867293735,36.7409481390362,39.72344242015838,48.259494113662974,34.95492292669999
2267,2267,14.29417832802181,36.747065298513,17.386705867039858,25.390523040827404,20.953573733592957
2268,2268,22.57323273204448,36.73716543653307,34.51709766920553,48.261257668136906,43.55761876030701
2269,2269,31.175342166714135,36.730923068659784,40.63484236940686,48.24198683172573,36.370519068129646
2270,2270,35.64040424476887,36.72847567619197,44.682746701212594,48.229193245020326,38.79611304692684
2271,2271,7.301678118309941,36.72799656063432,13.159578932504818,13.983349592548674,15.037754077446623
2272,2272,29.225377316560916,36.7150448359678,41.255249203896284,48.21976344052575,37.30097355641181
2273,2273,40.50899549614654,36.711749777666256,46.75060968860812,48.205546085642546,61.22278228643054
2274,2274,38.23911211889026,36.71341963066471,38.46817970245637,48.19978950330186,34.82967083498328
2275,2275,17.94749400660869,36.71409026472547,18.532380726985295,13.959228034879942,17.421672315319146
2276,2276,24.33248939256281,36.70584483578957,32.09543428252719,48.19234505084714,37.00805863021546
2277,2277,41.07540085096928,36.70041077542803,53.98327919863087,48.17452589053475,58.21884982493592
2278,2278,24.79227119171604,36.702331315408514,39.71313449733657,48.16922803602761,36.604906425355324
2279,2279,23.94608647704441,36.697105312721504,39.98428158818949,48.15179555515937,47.584157267301094
2280,2280,6.399510229970022,36.691512760600595,12.16072448372414,13.973574315353787,14.775686027244406
2281,2281,18.36524996266911,36.67823261920181,15.569673979902669,25.371325212604557,18.097497164626986
2282,2282,23.38485363379922,36.67020764871253,29.900644142078512,48.13375851411755,30.60281681882018
2283,2283,54.65560605566077,36.664388395968366,37.33740039164997,48.1153304390019,48.203645298341954
2284,2284,38.008992343136775,36.67226546149362,43.07787642050135,48.120196715502395,39.95367490469457
2285,2285,33.066880207212975,36.6728504623171,23.787942524761565,25.35922490992764,21.467279015735098
2286,2286,27.260217082176137,36.67127304750734,42.40239443236396,48.11267909143372,37.40294094548175
2287,2287,23.39871184615008,36.66715802522254,28.991631610892192,48.09718692055017,30.26516954466406
2288,2288,33.04395188577274,36.661358879165256,33.95396053100313,48.07885100735463,29.863635578098606
2289,2289,17.559119971804513,36.65977853534988,28.432468925821304,25.37251397078503,25.276671763497802
2290,2290,43.76848858585885,36.65143763641383,36.1227193445573,48.06769752135939,34.75924963673014
2291,2291,8.229050621757732,36.65454416236295,12.118312390538332,6.242262630119211,9.225731952218403
2292,2292,36.393073299439614,36.64214211457037,48.21842122933587,48.064510561436855,47.116278172879575
2293,2293,35.309861301435475,36.64203349319438,43.217327286274916,48.055865052353894,35.0464989010376
2294,2294,48.36384325604502,36.6414527729713,46.61782748389999,48.04643055660932,41.237543261424605
2295,2295,53.50221142482265,36.64656056838876,38.68746480209188,48.046665329316006,36.44291087473252
2296,2296,34.2429493847575,36.653901879737376,35.72550565956043,48.05069751416117,34.29148992803107
2297,2297,93.69398480942417,36.652852270466596,62.48405861084528,48.04049976812764,63.17037509170846
2298,2298,38.99195636029493,36.67767434728947,40.756866356274315,48.07419237701421,36.88637166450837
2299,2299,25.773370726187,36.67868099453305,36.331116501146596,48.06749456284258,36.093077686256095
2300,2300,42.40716218234796,36.67393955528595,53.122256916707094,48.05106558433363,61.24012940717973
2301,2301,30.416570698959507,36.676431177461986,23.879345848753037,25.359065788342722,23.143056455409855
2302,2302,50.37206697500688,36.67371186361381,29.604226667739958,25.367755659323162,24.737173146874387
2303,2303,13.60780804858425,36.679659911860185,19.181215484249464,25.410644701031025,20.425229975769344
2304,2304,112.91541407977644,36.66964608726675,59.67475086049536,48.04690954353688,67.2736359542125
2305,2305,49.96578689619897,36.70272451155851,47.62046179365301,48.09464207078945,45.68515664503037
2306,2306,50.460620354879794,36.7084760563914,37.56603618755662,48.09601791257284,36.612328201876814
2307,2307,53.36601407779625,36.714437107235995,47.74834165979051,48.09775531333868,36.274540424042044
2308,2308,3.5490588730117936,36.72165182862705,16.5381271243683,6.266199834837748,5.373281951247355
2309,2309,25.686793640611647,36.70728517944749,34.66577220525515,25.390434364297384,27.886655374142997
2310,2310,54.2303434745822,36.70251440388955,46.347567241160846,48.10162334473696,48.04746115333945
2311,2311,58.41005968992476,36.71009892533944,45.21555754142324,48.1061198378623,43.28489072450382
2312,2312,16.33212607706167,36.719484721517894,14.642727604267868,13.946427132252053,14.951486892351411
2313,2313,26.367541147374567,36.71067047221203,35.92694470794389,48.113674045964984,36.7629264750697
2314,2314,54.949383932889255,36.70620066697226,46.417375366524496,48.097742813072244,48.4540606639139
2315,2315,25.21548769968942,36.714081091709154,41.67961531598326,48.10275865576611,52.93766299530808
2316,2316,9.776408208500706,36.70911624136718,17.397953570286393,13.954947485626374,18.762894466164877
2317,2317,64.66901674726442,36.69749228451225,42.1369372203054,48.08601595572509,40.031603173435464
2318,2318,25.02210654308429,36.70955937875848,38.55519733566713,48.09813803232709,33.76794239305314
2319,2319,24.65268400832768,36.70451951121399,33.97304678397247,48.08128190998287,32.792518071557005
2320,2320,9.380284312374856,36.69932475453171,16.000147920594678,25.390940961350914,19.87836928252817
2321,2321,17.606549340852048,36.68755437950277,20.460967450107553,25.363619021676893,22.625266067605608
2322,2322,57.18761427156609,36.67933689240602,41.76728869985471,48.0641807436313,54.41739222887489
2323,2323,59.02283415708084,36.68816525115727,47.22375080075982,48.07083532680266,44.93964966277378
2324,2324,27.905701807801467,36.69777569388788,38.90289475017846,48.07881783323872,42.51983797097469
2325,2325,45.77065881081071,36.69399415673257,51.54650581045297,48.06412510488808,58.618742590668255
2326,2326,24.468149561522573,36.69789642012641,42.61116357117662,48.06245591544552,34.99119483229634
2327,2327,21.7046768113234,36.69264083488421,36.12193797382369,25.350404252203596,31.283832499723477
2328,2328,36.486033665854166,36.68620270600811,49.278165180862686,48.045296419915395,58.62905952503482
2329,2329,23.394511706547565,36.68611675966197,24.306230077342143,25.344204035467406,26.404247559710356
2330,2330,34.52068417622645,36.68041220813703,33.783133634498306,48.036895792913896,39.023503892566985
2331,2331,38.41479381434789,36.67948568388481,40.53225102335563,48.02708009820316,53.24884918806575
2332,2332,26.04057988805223,36.6802298125857,34.996056925806315,48.02010456388977,35.634876366408456
2333,2333,17.257614313200357,36.67566931111784,26.928415170798882,25.340893861734095,26.275194935347116
2334,2334,35.717730281457904,36.66734966458917,51.28373608037696,48.00416582228292,58.22577562035345
2335,2335,25.25518904023071,36.666942975345854,28.92011912297138,47.9952626081229,30.359564909732647
2336,2336,33.31333985152079,36.66205780670925,44.290495670908186,47.97879622610415,44.34057491413988
2337,2337,7.872113462210997,36.66062489359192,9.965826432715875,6.233852918625534,9.855581342849549
2338,2338,65.20460283053237,36.64831158673505,48.62246203561913,47.9681844631703,59.11730205384602
2339,2339,23.220242628336536,36.66052034742072,40.26765340765837,47.98064752778878,37.20583187917678
2340,2340,10.30803886101427,36.65477663899376,16.75714548103852,25.32719338792302,20.58993040127379
2341,2341,18.368254854013333,36.6435221589519,29.25174705321325,25.301780266896102,30.55136187460228
2342,2342,30.97382877996678,36.63571888512401,40.05604971005558,47.96275706182097,52.08703976388613
2343,2343,17.592012210428955,36.63330237206163,22.175034040307324,25.29006823072569,23.600410194193973
2344,2344,14.072074165865342,36.625178954757175,26.977986815655086,47.95049068761025,28.415889625401825
2345,2345,19.92438075896459,36.61556142606255,27.139951910186415,47.926047385646505,28.26942000711529
2346,2346,29.973222031418413,36.60844668579524,45.347816849960864,47.90585872910239,50.053808902696154
2347,2347,10.469510227913895,36.60561957686709,15.492379582370543,25.277086686003436,19.782877086472123
2348,2348,40.0454054116265,36.594488354827504,53.33854511968511,47.892938962029135,53.87222493786144
2349,2349,36.07831421944004,36.59595745531997,40.633587997151615,47.88728918985462,41.90866915162198
2350,2350,37.82643571716362,36.59573718160257,40.063323798168575,47.87879352440828,51.847862066128
2351,2351,36.11419096243349,36.596260660350154,34.1902592105262,47.87156681139085,38.29841350707525
2352,2352,60.43640155700953,36.596055698743896,47.60786443286648,47.863120420694756,56.400636978774344
2353,2353,46.46702687070612,36.606187592436314,41.624724827682535,47.87214646601874,44.143370798446256
2354,2354,11.510980276381586,36.610376564092334,10.791281792416818,13.94007723908856,12.494343130937157
2355,2355,4.722756210562431,36.59971864634808,10.874937415177637,13.931463420071868,11.846249377518523
2356,2356,33.23361394825346,36.58618852646872,39.892910689082626,47.871138489264574,38.90151610398169
2357,2357,10.952613338376697,36.584766135896714,18.00132083507996,25.25215810610766,19.740285199442727
2358,2358,79.36918212970025,36.573895842089456,51.03950525579668,47.86064564013123,58.935925545809
2359,2359,17.487843539925404,36.5920371249583,29.356807987858247,47.88321622500914,30.829008997253233
2360,2360,16.04611550411479,36.58394212767651,25.87611538975095,47.86145862108281,28.54450533951269
2361,2361,33.621577402539295,36.57524334469321,38.300188562407605,47.838700864919026,42.51506449240447
2362,2362,31.07162348291592,36.573992851068255,45.89923084075709,47.82853851791232,41.73704798969265
2363,2363,19.893779612326973,36.571664298648386,30.55783395519697,47.81656929288732,33.19168402375619
