,ts,actual,district,MEAN,ARF,HTR,SRP
5263,2016-03-05 10:30:59,364,Manhattan,884.5844575337253,361.3616436704208,411.52028293981283,596.7901678079113
5264,2016-03-05 10:31:00,639,Manhattan,884.4855623100296,596.4619350399122,608.1629974669726,1370.543124384772
5265,2016-03-05 10:31:12,123,Manhattan,884.4389363722689,319.05538059779906,421.1507877653696,3094.0852423602505
5266,2016-03-05 10:31:24,48,Manhattan,884.294341055829,261.25381931280464,299.42699916537117,366.8605860979055
5267,2016-03-05 10:31:34,315,Manhattan,884.1355610404396,303.0716783216783,337.3447373890061,302.72019081178365
5268,2016-03-05 10:31:35,486,Global,884.027524677296,1002.0344552186004,1445.4786585365866,1150.7802813251537
5269,2016-03-05 10:31:43,250,Manhattan,883.9519832985377,589.0804493207941,655.7634653708039,1130.1570324974807
5270,2016-03-05 10:31:49,642,Manhattan,883.8316888045532,361.05428865198763,392.1578342165494,1292.2004898527762
5271,2016-03-05 10:31:50,649,Manhattan,883.785809144374,380.4178633304829,389.91985586681153,1750.783613536146
5272,2016-03-05 10:31:51,892,Manhattan,883.7412746585727,701.7708518072777,583.610931194711,893.2362182800795
5273,2016-03-05 10:32:24,240,Manhattan,883.7428408875394,480.33977977236987,414.53481425648147,1262.3648840372655
5274,2016-03-05 10:32:27,347,Manhattan,883.6207811907461,353.9688144329897,341.7537160236016,363.96935875791263
5275,2016-03-05 10:32:30,718,Global,883.5190521327005,867.3383847544644,1107.739964474105,994.5322488378902
5276,2016-03-05 10:32:44,189,Manhattan,883.4876800606511,267.49495010614714,419.4875139827422,587.8219188010718
5277,2016-03-05 10:32:51,585,Manhattan,883.3560735266241,358.36233260836616,365.37293504917596,316.63008031848875
5278,2016-03-05 10:32:52,1044,Manhattan,883.299545282303,989.7673140892457,1088.220364741639,4151.64571461846
5279,2016-03-05 10:33:14,546,Manhattan,883.329986739912,275.48912363705585,328.55055335891956,485.41856155480394
5280,2016-03-05 10:33:17,1757,Manhattan,883.2660984848476,1124.1615832032912,2143.029787234043,2450.3199905596052
5281,2016-03-05 10:33:18,596,Manhattan,883.431547055481,632.7064502087644,661.0598936401938,898.7348233036147
5282,2016-03-05 10:33:25,907,Global,883.3771298750464,918.5628636069812,1235.3350062861246,989.0585381471858
5283,2016-03-05 10:33:29,334,Manhattan,883.3816013628611,395.90398550724626,374.75617135348745,724.5799380910935
5284,2016-03-05 10:33:31,463,Manhattan,883.2776305828909,357.9281609195401,402.54673739003584,609.7506886468639
5285,2016-03-05 10:33:32,328,Manhattan,883.1981078524116,251.0208673424192,330.7729676882485,564.2524183221793
5286,2016-03-05 10:33:43,1190,Global,883.0930760499423,881.2725748794311,1121.6637856662692,970.085519605163
5287,2016-03-05 10:33:56,214,Manhattan,883.1511254019283,369.69205884911406,420.94523262553486,771.8056307801876
5288,2016-03-05 10:34:07,1275,Manhattan,883.0245839636905,1041.1570651295938,2141.3940677966107,1744.6648530335194
5289,2016-03-05 10:34:10,569,Manhattan,883.0986954055578,374.9509513822,394.9696758784086,691.5380587048754
5290,2016-03-05 10:34:13,698,Manhattan,883.0393194706985,424.85334515411284,366.07558509388684,642.0455015584713
5291,2016-03-05 10:34:30,154,Manhattan,883.0043470043461,279.2583595105809,420.387948821756,598.3216197443613
5292,2016-03-05 10:34:36,466,Manhattan,882.8665910808759,364.9770272543741,350.10186969988,502.8528285485572
5293,2016-03-05 10:34:38,348,Manhattan,882.787832986963,444.27676179569664,393.09334142374337,542.4720681984019
5294,2016-03-05 10:34:38,204,Manhattan,882.6868152625606,328.0030024288924,409.7111868037878,568.185073759373
5295,2016-03-05 10:34:39,416,Manhattan,882.5586402266281,714.1816823567037,678.7686042451954,494.8396115746547
5296,2016-03-05 10:34:42,343,Manhattan,882.4705438066458,292.7924047459893,333.9435266652922,402.5271219793607
5297,2016-03-05 10:34:49,548,Manhattan,882.3686992637334,309.60981066847603,407.36349621744813,430.37777195644185
5298,2016-03-05 10:35:12,1235,Manhattan,882.3055870139668,668.8098326790935,720.9545717227535,483.1538974947276
5299,2016-03-05 10:35:16,765,Manhattan,882.3721456878649,938.0877420551662,2137.738396624473,1234.8714742361508
5300,2016-03-05 10:35:45,821,Manhattan,882.3499999999992,748.8479941356791,1088.153262518966,864.2419659047658
5301,2016-03-05 10:36:00,573,Manhattan,882.3384267119403,661.0303361914008,637.7671123904586,719.2138458192788
5302,2016-03-05 10:36:12,95,Manhattan,882.280082987551,301.50864724886765,322.1895100361859,634.8689983479791
5303,2016-03-05 10:36:28,202,Manhattan,882.131623609277,368.35045456420534,386.45092811512603,538.8523266755554
5304,2016-03-05 10:36:52,786,Manhattan,882.0033936651575,975.9728545947128,2131.9705882352946,640.4526393456515
5305,2016-03-05 10:37:06,1835,Manhattan,881.9852968897259,878.4953171962909,2126.338912133892,652.4550017347032
5306,2016-03-05 10:37:19,1112,Manhattan,882.1649076517142,1219.4962645518376,2125.1250000000005,941.057667959072
5307,2016-03-05 10:37:34,1341,Global,882.2082155643482,1426.2773409859262,1242.341351289087,1377.696367264454
5308,2016-03-05 10:37:48,780,Brooklyn,882.2946495855305,1184.4262143557817,781.1261076226,1044.7432015909535
5309,2016-03-05 10:37:48,248,Manhattan,882.2753814277634,357.00421068619823,344.9748404583079,787.0915044144645
5310,2016-03-05 10:37:50,1199,Manhattan,882.155932203389,912.7019851116625,744.0106188469949,761.1318008562438
5311,2016-03-05 10:37:52,897,Manhattan,882.2155902843148,643.126844557891,740.4625636638707,852.4397689318912
5312,2016-03-05 10:38:07,413,Manhattan,882.2183734939752,521.8545912685154,732.7889379315479,855.7576216680961
5313,2016-03-05 10:38:14,744,Manhattan,882.1300583474489,630.6163051608075,711.6942524366792,704.3102917308036
5314,2016-03-05 10:38:19,606,Manhattan,882.1040647346624,597.3967526433695,672.6586017193275,717.1831786793362
5315,2016-03-05 10:38:19,984,Manhattan,882.052116650987,1158.4221132283315,2120.921161825727,898.9448716909512
5316,2016-03-05 10:38:30,811,Manhattan,882.0712942061693,993.0701938287732,2116.2231404958684,827.1984822407322
5317,2016-03-05 10:38:34,725,Manhattan,882.05792740267,1204.0413027243155,1087.7484848484826,824.1512263827899
5318,2016-03-05 10:38:35,1315,Manhattan,882.028394133132,676.0563331515629,625.8330256146508,785.8949610239313
5319,2016-03-05 10:38:42,385,Manhattan,882.1097950742613,297.8791073346388,370.9287504371181,727.3811204379704
5320,2016-03-05 10:38:45,512,Manhattan,882.016353383458,629.0631496411492,773.721902343294,845.5329279074072
5321,2016-03-05 10:38:46,334,Manhattan,881.9468145085503,267.0973912199744,279.55866084656236,548.1116141225283
5322,2016-03-05 10:39:03,357,Manhattan,881.8438556933477,391.7879634238417,334.4126020984536,503.23284317805
5323,2016-03-05 10:39:03,686,Manhattan,881.7452564343408,695.8774612752782,660.6590397508329,740.2221608114727
5324,2016-03-05 10:39:09,2256,Global,881.7084898572494,1566.5098066046344,1633.1633790405276,1457.4221603228805
5325,2016-03-05 10:39:13,779,Manhattan,881.9665727699523,837.8142314463703,1087.199697428137,729.9073156640869
5326,2016-03-05 10:39:27,358,Manhattan,881.9472399549373,374.85120295531664,369.6896651250027,503.7592273954592
5327,2016-03-05 10:39:31,465,Global,881.8488830486195,934.0149497803734,1176.4779439016197,1083.7216837606147
5328,2016-03-05 10:39:33,1549,Manhattan,881.770645645645,1067.3835858185198,1086.7341389728074,733.6348567711689
5329,2016-03-05 10:39:36,109,Manhattan,881.8958528804648,316.76257518623083,289.25291203162647,553.2188135267567
5330,2016-03-05 10:39:42,251,Manhattan,881.750844277673,404.5455994897959,349.7252291292253,499.79804185238095
5331,2016-03-05 10:39:47,970,Queens,881.6325267304439,321.18883654244087,384.0167516458183,337.3790667367417
5332,2016-03-05 10:40:36,1006,Manhattan,881.6490997749431,645.6078776989326,726.2028189176633,791.4447598049588
5333,2016-03-05 10:40:41,345,Manhattan,881.6724170260635,313.7960827790097,298.4014821921632,450.85776884638506
5334,2016-03-05 10:40:44,237,Manhattan,881.5718035245588,293.4514671612687,311.37275875724606,433.36681892989856
5335,2016-03-05 10:40:47,427,Manhattan,881.4509840674783,344.59272956756956,328.6512845665455,407.6831841944778
5336,2016-03-05 10:41:12,1067,Manhattan,881.3658170914537,963.1702266091734,2110.8518518518526,811.9303343951564
5337,2016-03-05 10:41:25,319,Manhattan,881.4005995877828,270.0977490139186,269.72274888984043,446.42326277607435
5338,2016-03-05 10:41:27,401,Manhattan,881.2952416635438,365.96047501795374,339.4052889578111,470.0456757460587
5339,2016-03-05 10:41:34,298,Manhattan,881.2052818879935,350.34073433626776,329.020182362218,432.80716787823957
5340,2016-03-05 10:41:46,615,Manhattan,881.0960674157297,405.96616087491725,319.0836198357166,398.70168831694286
5341,2016-03-05 10:41:47,985,Manhattan,881.0462460213437,976.7538981927217,2106.573770491804,843.0966783886022
5342,2016-03-05 10:42:19,425,Manhattan,881.065705728191,711.2316317754778,789.8429905437447,834.0987534416137
5343,2016-03-05 10:42:25,802,Manhattan,880.9803481190336,640.3817173204334,768.2580975679466,911.203619410257
5344,2016-03-05 10:42:25,254,Manhattan,880.9655688622747,354.63799477596956,319.0086621397479,501.56548820265306
5345,2016-03-05 10:42:26,821,Manhattan,880.8482694106634,384.871153054395,383.03488673662673,456.0117336448971
5346,2016-03-05 10:42:28,717,Manhattan,880.8370744481848,965.0659214694927,1087.4313725490174,933.4725137997626
5347,2016-03-05 10:42:36,806,Manhattan,880.8064335141194,678.5407326243345,664.7873720509574,730.9283264656383
5348,2016-03-05 10:42:46,308,Manhattan,880.7924457741204,358.4926075268818,383.8990180422242,555.7422186553927
5349,2016-03-05 10:42:46,485,Manhattan,880.6853617498591,714.9826635628523,768.054572442262,711.0346725895912
5350,2016-03-05 10:42:56,1132,Manhattan,880.6114018691582,761.9374143205964,2101.9959183673477,781.6018999872744
5351,2016-03-05 10:43:01,1911,Global,880.6583816109131,1664.252654631112,1605.1515802294527,1448.3949686184756
5352,2016-03-05 10:43:18,218,Manhattan,880.8508968609858,322.88150943396226,339.48908982542844,491.4218224151434
5353,2016-03-05 10:43:23,1117,Manhattan,880.7270689333077,1253.9177891861677,1086.8734939759015,895.3508819973199
5354,2016-03-05 10:43:26,288,Manhattan,880.7711991034734,357.8874904834412,366.0797262225308,489.2004439402743
5355,2016-03-05 10:43:37,1442,Manhattan,880.6605042016799,1034.626170045169,1086.9187969924792,800.0421294843942
5356,2016-03-05 10:43:39,551,Manhattan,880.7653099327849,604.59,701.5702890926214,881.9574695902157
5357,2016-03-05 10:43:56,330,Manhattan,880.7037521000552,568.1024449035821,669.8173394856109,787.5519787660072
5358,2016-03-05 10:44:02,855,Manhattan,880.600970511384,640.0310893691583,718.3385514675517,715.7622221291786
5359,2016-03-05 10:44:13,540,Manhattan,880.5961933196484,937.3710490934982,1087.45195195195,826.0211934477264
5360,2016-03-05 10:44:19,513,Manhattan,880.5326492537305,403.3952329344242,359.4833399494943,500.56556833138944
5361,2016-03-05 10:44:24,279,Manhattan,880.4640925200514,594.570065661424,684.568844673079,688.1854549709534
5362,2016-03-05 10:44:33,906,Manhattan,880.3519209250271,759.6284190581763,594.5277471649264,602.4415770187665
5363,2016-03-05 10:44:43,1684,Manhattan,880.3567033376833,955.3130891223648,1086.631184407794,757.7777901892871
5364,2016-03-05 10:45:05,434,Manhattan,880.5065249813563,361.926093472469,375.77889882514336,563.1341218731119
5365,2016-03-05 10:45:06,312,Manhattan,880.4232991612292,253.33357931805858,415.77333582034464,543.7248378114062
5366,2016-03-05 10:45:08,80,Manhattan,880.3173686172186,303.2064274355789,328.80222493209686,523.1846872115999
5367,2016-03-05 10:45:10,340,Manhattan,880.1682504192277,294.5217231682549,299.54978847364134,397.52726643447676
5368,2016-03-05 10:45:41,248,Manhattan,880.0676229508188,338.105584073537,367.2721921296927,422.1858903253993
5369,2016-03-05 10:45:44,295,Manhattan,879.9498975600661,266.2546342003386,295.5798735372239,372.7886244266359
5370,2016-03-05 10:46:05,922,Manhattan,879.8409683426434,829.4018566161294,1087.5254491017945,769.494934682057
5371,2016-03-05 10:46:09,622,Manhattan,879.8488177248175,525.3885324025919,737.8393355791036,755.63570012388
5372,2016-03-05 10:46:14,530,Manhattan,879.800819061801,559.8032171176849,678.5161766176251,719.1665474345436
5373,2016-03-05 10:46:19,1923,Global,879.7357156151116,1669.120116710955,1637.9581301698604,1581.5989224947082
5374,2016-03-05 10:46:33,321,Manhattan,879.9298474134713,285.7811079545455,324.23448139896107,402.0315590441088
5375,2016-03-05 10:46:35,490,Manhattan,879.8258604651153,463.37166048237515,331.0543708743505,408.6865896202263
5376,2016-03-05 10:46:43,1160,Manhattan,879.7533482142848,1033.6373517524733,1087.2780269058276,730.7882525350683
5377,2016-03-05 10:46:47,556,Manhattan,879.8054677329357,338.09675202061146,371.6270490324691,462.3514727935042
5378,2016-03-05 10:46:48,481,Manhattan,879.7452584603933,362.16528191479483,345.20980999607985,478.32812638148675
5379,2016-03-05 10:46:53,821,Manhattan,879.6711284625386,745.1354166666667,660.3359758684531,745.9810948054233
5380,2016-03-05 10:47:05,1251,Manhattan,879.6602230483262,909.8711125653749,2098.052845528456,788.7234470399676
5381,2016-03-05 10:47:16,461,Manhattan,879.7292324846674,592.2508362060764,614.5208854728024,806.5965059318213
5382,2016-03-05 10:47:17,345,Manhattan,879.6514306949081,451.71613652788443,392.08831644310237,505.7281244494328
5383,2016-03-05 10:47:22,500,Manhattan,879.5521084896889,550.4579791499599,760.4898548439403,755.9255944612231
5384,2016-03-05 10:47:25,607,Manhattan,879.4816121842488,459.96998548919436,386.71530699974124,463.8683518491055
5385,2016-03-05 10:47:47,1351,Manhattan,879.4310120705655,960.8557833117997,2094.6234817813774,769.8931179235053
5386,2016-03-05 10:47:56,717,Manhattan,879.5185666542881,565.1607768338758,705.177967942077,797.5022794778941
5387,2016-03-05 10:48:01,730,Manhattan,879.4883979951727,381.1331043956043,411.7121421628088,546.2330953362226
5388,2016-03-05 10:48:02,645,Manhattan,879.4606533036368,334.38238219148786,375.31466777648683,568.376922405216
5389,2016-03-05 10:48:07,252,Manhattan,879.4171460382252,294.8003319353282,378.37980209787355,579.955441877628
5390,2016-03-05 10:48:12,828,Global,879.300742115027,915.9360877684403,1155.9705469714213,1001.0032189538414
5391,2016-03-05 10:48:15,207,Manhattan,879.2912261176026,383.1812408822947,413.18338864074155,526.051220467329
5392,2016-03-05 10:48:19,450,Manhattan,879.1665430267054,569.408921183648,684.7994397345008,681.2571303448686
5393,2016-03-05 10:48:29,925,Manhattan,879.0869645837188,863.0193625612583,2091.625000000001,816.2106276814603
5394,2016-03-05 10:48:36,212,Manhattan,879.0954764553198,381.2498143828399,407.3026287577256,452.13121681266625
5395,2016-03-05 10:48:53,569,Manhattan,878.971825764596,508.40158560529153,634.6748497292339,621.9515097232787
5396,2016-03-05 10:48:55,385,Manhattan,878.9143810229791,356.30608752722736,373.89932706596136,439.0768983606774
5397,2016-03-05 10:49:01,1744,Manhattan,878.8228645543812,1062.287417375503,2086.9397590361455,775.2003293408497
5398,2016-03-05 10:49:12,580,Manhattan,878.9831419044082,329.17766340790877,389.5965998535705,501.72286952716127
5399,2016-03-05 10:49:15,463,Manhattan,878.9277644008141,528.4045457227808,580.5491143271228,792.6799976640027
5400,2016-03-05 10:49:17,457,Manhattan,878.8507407407399,695.0406824146983,578.3022870436494,816.1487287341703
5401,2016-03-05 10:49:18,472,Manhattan,878.7726346972775,379.11739331026524,426.5709204227081,477.4954134602505
5402,2016-03-05 10:49:20,645,Global,878.6973343206212,968.1448030539648,1479.8740740740727,1043.4860637470886
5403,2016-03-05 10:49:23,441,Manhattan,878.6540810660736,387.16511490168205,412.93329009679445,471.4582531393152
5404,2016-03-05 10:49:27,725,Manhattan,878.5730940044403,814.9143083266677,1087.386567164177,770.3071539034974
5405,2016-03-05 10:49:47,434,Manhattan,878.544680851063,405.8563552963526,393.5578308654014,484.0872750967649
5406,2016-03-05 10:49:55,813,Manhattan,878.4624491305949,711.997873779364,581.9141917833279,626.3371870440199
5407,2016-03-05 10:50:03,23,Queens,878.4503421490652,529.4194892781662,445.8904131817507,501.28094633006026
5408,2016-03-05 10:50:17,484,Manhattan,878.2921597633128,626.2411621717671,566.1907754649387,718.0147649135588
5409,2016-03-05 10:50:20,386,Manhattan,878.2192641893133,351.77764876643846,421.62022155300474,480.26310799888734
5410,2016-03-05 10:50:26,1324,Manhattan,878.1282809611822,1044.292622891278,2085.5680000000007,838.0297364000608
5411,2016-03-05 10:50:31,411,Manhattan,878.210681944187,323.7512107375122,439.5579246126418,551.4708147118055
5412,2016-03-05 10:50:33,729,Manhattan,878.1243532889866,813.0036945335517,1086.8464977645285,783.2622159323123
5413,2016-03-05 10:50:50,736,Manhattan,878.0968039903927,658.9045731538868,675.9232351410715,700.6384872926022
5414,2016-03-05 10:51:05,478,Brooklyn,878.0705578130764,710.1249672748024,714.053398608374,875.2343142711865
5415,2016-03-05 10:51:07,696,Manhattan,877.9966759002763,706.6350895166219,707.3562947076042,717.9197905469784
5416,2016-03-05 10:51:34,304,Manhattan,877.9630723781381,280.3000875384264,357.46486015534066,500.6459171093042
5417,2016-03-05 10:51:35,598,Manhattan,877.8571164851387,583.9336484312149,560.6086435987862,678.2257179242135
5418,2016-03-05 10:51:44,354,Manhattan,877.8054632705789,265.4253081284983,437.387702748372,534.6141034993877
5419,2016-03-05 10:51:52,569,Manhattan,877.7088023620588,710.3764650799665,573.4453750728936,705.6522992007871
5420,2016-03-05 10:51:54,176,Manhattan,877.6518450184495,306.27101988920174,358.77127926394155,447.14676226625414
5421,2016-03-05 10:51:57,469,Manhattan,877.522412838959,392.2850302419355,359.9264590682965,403.56404242838414
5422,2016-03-05 10:52:10,408,Manhattan,877.4470675027659,299.154267862368,394.1396274840009,404.5223798409264
5423,2016-03-05 10:52:12,583,Manhattan,877.3605015673975,387.1815881250973,415.26688227051824,476.0528189980032
5424,2016-03-05 10:52:13,287,Manhattan,877.3062315634212,317.4844399538107,398.7896132431571,425.9634298342051
5425,2016-03-05 10:52:13,884,Manhattan,877.1974193548381,724.7135469204013,701.2147014851465,745.4870793804121
5426,2016-03-05 10:52:25,1131,Global,877.1986730556573,1418.7784933645587,1096.4420731601258,1449.7890360203382
5427,2016-03-05 10:52:31,294,Manhattan,877.2454394693194,394.1408155712646,397.6650474146124,490.3900377458618
5428,2016-03-05 10:52:32,413,Manhattan,877.1379882092846,596.1514154568333,579.9645590031524,614.4353345494477
5429,2016-03-05 10:52:34,4032,Global,877.0524958555898,1468.3132932121507,1473.7352941176457,1419.4432522477257
5430,2016-03-05 10:52:55,77,Manhattan,877.6335174953954,414.8551808357652,384.60906318615525,446.4032674260133
5431,2016-03-05 10:52:57,1267,Manhattan,877.4860983244332,1014.6934243176174,2082.5338645418333,775.0954487916056
5432,2016-03-05 10:52:58,531,Manhattan,877.5578055964648,538.7381382739236,400.6615469875275,381.4483855233785
5433,2016-03-05 10:53:02,1495,Global,877.4940180379159,1411.7038341158059,1081.4088466420603,1656.07520840813
5434,2016-03-05 10:53:03,485,Manhattan,877.6076555023918,424.716237041146,383.08000655775743,477.0690264426027
5435,2016-03-05 10:53:05,1016,Manhattan,877.5354185832562,841.6476186043708,2079.2976190476197,839.8862327034196
5436,2016-03-05 10:53:14,492,Manhattan,877.5608903605587,561.8489286366894,589.1794588244129,783.3612530145865
5437,2016-03-05 10:53:16,926,Manhattan,877.4899760897548,818.8899179160846,1086.313988095236,675.4919209260479
5438,2016-03-05 10:53:20,424,Manhattan,877.4988966531807,601.3864263536846,586.2981047728233,660.7711394619239
5439,2016-03-05 10:53:28,1222,Global,877.4155175583742,1316.5335861778337,1492.4087591240861,1633.5632027771135
5440,2016-03-05 10:53:28,450,Manhattan,877.4788602941171,367.2274109710731,367.8669677960959,443.69939950263137
5441,2016-03-05 10:53:30,169,Queens,877.4002940635908,402.1130972647827,532.6219898494121,500.16144741068973
5442,2016-03-05 10:53:38,269,Manhattan,877.2701212789411,347.23008044681285,396.5512778120515,440.8761666526165
5443,2016-03-05 10:53:49,501,Manhattan,877.1583685467568,394.5719950634268,374.6237784408734,423.187399858098
5444,2016-03-05 10:53:51,601,Manhattan,877.0892725936807,554.2948589774383,631.4948165054565,588.1713273205497
5445,2016-03-05 10:53:52,638,Manhattan,877.0385674931125,658.0957575816958,536.6963595126124,623.8002837082067
5446,2016-03-05 10:53:58,362,Manhattan,876.9946749908186,394.9025880669178,378.50013266665826,447.91656137782695
5447,2016-03-05 10:54:03,497,Manhattan,876.9001285111067,313.43628456261933,344.98354529241607,423.4533520042549
5448,2016-03-05 10:54:05,368,Manhattan,876.8303964757706,340.3590741456218,398.67869985626254,457.1875109818907
5449,2016-03-05 10:54:13,380,Manhattan,876.737015966232,586.4332595448011,630.7792702977608,579.0963813572762
5450,2016-03-05 10:54:14,367,Manhattan,876.6458715596327,366.6355669914292,395.46177601679244,429.83443994696535
5451,2016-03-05 10:54:25,1710,Global,876.5523757108784,1413.2681397947918,1233.0347178734974,1476.1187937446407
5452,2016-03-05 10:54:31,496,Manhattan,876.7052457813643,588.4774999075378,525.897974832913,535.5216979994186
5453,2016-03-05 10:54:34,561,Manhattan,876.6354300385105,572.3050195504657,563.3686298169505,509.7424531699217
5454,2016-03-05 10:54:43,504,Manhattan,876.5775577557752,677.5415968030458,631.0263323264151,553.2299410872698
5455,2016-03-05 10:55:30,143,Manhattan,876.5092575618694,256.0088714403673,336.06923705680856,422.4081412273395
5456,2016-03-05 10:55:36,1000,Manhattan,876.3748167155421,701.3583340308852,675.9259742042625,539.9026110860316
5457,2016-03-05 10:55:40,945,Brooklyn,876.3974711379875,646.7325253065425,752.404689231882,776.036279336281
5458,2016-03-05 10:55:45,223,Manhattan,876.4100403078047,414.44462747435455,403.55010191105714,416.28197142611833
5459,2016-03-05 10:55:47,228,Manhattan,876.2903462172555,410.9408942301869,376.89812714864263,429.1218300944003
5460,2016-03-05 10:56:03,1606,Global,876.1716117216114,907.4921410772474,1223.4725084569059,1108.574734071858
5461,2016-03-05 10:56:03,1587,Manhattan,876.3052554477199,1211.6336952504862,1086.075780089151,805.7085955378285
5462,2016-03-05 10:56:06,330,Manhattan,876.4353716587327,275.67594082239737,306.11613955401504,360.5867411157727
5463,2016-03-05 10:56:09,552,Manhattan,876.3353468790039,536.7456066663124,645.2829013221449,661.3993177567667
5464,2016-03-05 10:56:15,858,Manhattan,876.2759882869689,698.4590998066847,562.9990093819077,636.6084650515264
5465,2016-03-05 10:56:32,1007,Manhattan,876.2726440988102,386.6027866521446,393.2085366958516,436.73475238523883
5466,2016-03-05 10:56:46,224,Manhattan,876.296560556165,351.5410539215686,395.88733054932135,512.6558323728452
5467,2016-03-05 10:56:52,1307,Manhattan,876.177245289921,999.3824518916158,2075.09486166008,796.429448634434
5468,2016-03-05 10:57:03,2206,Global,876.2560351133866,1874.130515902651,1612.4254305786408,1884.3823381844868
5469,2016-03-05 10:57:09,1533,Global,876.4991771804714,1473.0659992673686,1306.8609288744778,1590.3011957439996
5470,2016-03-05 10:57:10,271,Manhattan,876.6191956124311,524.6459265633964,411.27284687464595,573.6595035537651
5471,2016-03-05 10:57:21,111,Manhattan,876.5084993602628,387.3489121679822,388.21106663284763,529.0391180121344
5472,2016-03-05 10:57:25,189,Manhattan,876.3686038011692,525.2728026471484,576.6119703261443,694.5093560071343
5473,2016-03-05 10:57:33,1063,Manhattan,876.2430111456237,722.0917888984754,1086.8189910979208,753.9389870114336
5474,2016-03-05 10:57:42,597,Manhattan,876.2771282426011,589.9737582707048,560.1559516118011,613.0546889226032
5475,2016-03-05 10:57:53,2536,Global,876.2261187214609,1738.4246504620453,1638.6296226075758,1891.0623881802212
5476,2016-03-05 10:58:00,279,Manhattan,876.5292184075965,353.79037871195897,375.37098832934345,440.0992041873184
5477,2016-03-05 10:58:02,812,Manhattan,876.4201205039253,1013.6229035664514,1086.7837037037018,811.9429363884748
5478,2016-03-05 10:58:10,753,Manhattan,876.4083607155894,357.47608901515156,398.8764884966262,480.76464920292295
5479,2016-03-05 10:58:10,267,Manhattan,876.3858368315384,395.1695188892477,400.0992908532569,470.9865843743285
5480,2016-03-05 10:58:21,633,Manhattan,876.2746350364962,628.69867707662,609.8834424032361,651.0006076614333
5481,2016-03-05 10:58:21,598,Manhattan,876.2302499543878,555.5126515151514,524.7085616930235,584.7842574731503
5482,2016-03-05 10:58:25,769,Manhattan,876.1794965341115,607.9437573641544,575.7577722145959,608.8086905414507
5483,2016-03-05 10:58:37,1146,Manhattan,876.1599489330657,1088.377087102856,2072.070866141733,870.6926120120656
5484,2016-03-05 10:58:42,984,Manhattan,876.209153902261,726.9657034388621,1086.3772189349093,820.4812119195345
5485,2016-03-05 10:58:43,239,Manhattan,876.2288058340929,327.5081039521184,367.46762193599966,469.1943441282357
5486,2016-03-05 10:58:44,294,Manhattan,876.1126503827925,392.5328952172326,364.69050200194357,437.377142895922
5487,2016-03-05 10:59:12,636,Manhattan,876.0065609622744,933.2402975203963,1086.2259970457883,804.2763722165652
5488,2016-03-05 10:59:32,315,Manhattan,875.9628279883382,341.4766102152023,378.8515605549046,434.3464744789757
5489,2016-03-05 10:59:35,964,Brooklyn,875.8606303516123,712.4942976789202,752.4330309863685,792.1132961341397
5490,2016-03-05 10:59:48,254,Manhattan,875.8766848816028,353.5137388041533,353.24347910629245,402.39940959290294
5491,2016-03-05 11:00:02,609,Manhattan,875.763431069022,436.0077094543841,355.23343613863915,389.13333839063665
5492,2016-03-05 11:00:04,594,Manhattan,875.7148579752367,578.7089552415034,576.6229867208426,620.6267809269334
5493,2016-03-05 11:00:44,301,Brooklyn,875.6635718186783,606.1745134695973,660.7005564919992,744.6049375600716
5494,2016-03-05 11:00:48,520,Manhattan,875.5589734255551,420.85387920744813,413.2819319598025,482.6518218694002
5495,2016-03-05 11:00:51,247,Manhattan,875.4942675159235,340.9871825925497,423.18429294687627,496.5909893486169
5496,2016-03-05 11:00:54,969,Manhattan,875.3799126637554,1177.4047996061818,2068.439215686275,917.5219230533735
5497,2016-03-05 11:01:02,1025,Manhattan,875.3969437875204,915.4305774942756,1085.5619469026528,713.2335204983641
5498,2016-03-05 11:01:11,443,Manhattan,875.4241542379046,363.6748400493883,417.85726016556754,478.3164660771237
5499,2016-03-05 11:01:13,1276,Manhattan,875.345517366794,1029.4536499237827,1085.4727540500717,841.7750082380107
5500,2016-03-05 11:01:17,250,Queens,875.4183636363637,332.2914560161779,452.65809104976825,374.740875479243
5501,2016-03-05 11:01:34,401,Manhattan,875.3046718778404,302.4448551448552,346.73611727357235,491.1816107206462
5502,2016-03-05 11:01:38,1333,Queens,875.2184660123592,907.4323002824297,616.0600550452436,830.9638512593001
5503,2016-03-05 11:01:47,313,Manhattan,875.3016536434673,327.7205960659465,429.28004385957905,471.5439081155452
5504,2016-03-05 11:01:47,971,Global,875.1994912790698,1462.1443138083664,1490.4492753623174,1652.7653118331393
5505,2016-03-05 11:01:48,436,Manhattan,875.21689373297,325.21354682381104,427.5191262638143,502.6838418593427
5506,2016-03-05 11:01:53,372,Manhattan,875.1371231383945,604.8184308560385,548.15437081229,658.7215003297556
5507,2016-03-05 11:02:19,894,Manhattan,875.0457599418921,679.406737331086,657.8488806425154,644.2750247939875
5508,2016-03-05 11:02:30,349,Manhattan,875.0492011619463,340.9468769112551,383.66316980821637,446.2685307981434
5509,2016-03-05 11:02:39,1715,Global,874.9537121074605,1452.611791343213,1340.4257821971555,1495.9886523436473
5510,2016-03-05 11:02:40,813,Manhattan,875.1061705989111,928.6399470899471,2064.1445312500005,886.7532350088196
5511,2016-03-05 11:02:45,590,Manhattan,875.0949011068773,354.8374794546718,377.73186744680186,450.3616287562293
